Wall time,Step,Value
1732700729.913494,111,127.0
1732700733.2433147,112,135.0
1732700736.8976095,113,147.0
1732700740.4008415,114,144.0
1732700743.4680629,115,129.0
1732700746.606293,116,124.0
1732700751.342475,117,193.0
1732700754.1878545,118,123.0
1732700757.771507,119,146.0
1732700760.8088255,120,124.0
1732700763.7790499,121,121.0
1732700766.7305112,122,127.0
1732700770.4506452,123,144.0
1732700773.681,124,133.0
1732700777.5234199,125,140.0
1732700780.8687181,126,135.0
1732700783.459547,127,109.0
1732700787.4489174,128,166.0
1732700790.976106,129,136.0
1732700794.3854368,130,132.0
1732700797.684917,131,139.0
1732700801.7443542,132,161.0
1732700805.7387743,133,156.0
1732700810.4984393,134,201.0
1732700815.2629337,135,188.0
1732700818.7390444,136,141.0
1732700823.3922505,137,178.0
1732700828.2269897,138,176.0
1732700834.3687344,139,240.0
1732700840.3965137,140,207.0
1732700844.5969927,141,158.0
1732700849.4308586,142,203.0
1732700855.287885,143,240.0
1732700858.0946376,144,116.0
1732700862.0509455,145,152.0
1732700868.6753132,146,247.0
1732700875.0563033,147,245.0
1732700880.9051836,148,223.0
1732700886.6769729,149,232.0
1732700893.973086,150,290.0
1732700899.8643637,151,228.0
1732700904.8778064,152,199.0
1732700910.9483635,153,236.0
1732700917.8265388,154,246.0
1732700924.2949955,155,253.0
1732700930.3031054,156,223.0
1732700937.2012038,157,227.0
1732700946.84517,158,296.0
1732700954.9628704,159,228.0
1732700962.598855,160,194.0
1732700989.5419605,161,786.0
1732701025.0796056,162,1056.0
1732701033.3367913,163,294.0
1732701046.8271112,164,485.0
1732701059.8012235,165,461.0
1732701069.6945786,166,395.0
1732701076.3454056,167,260.0
1732701081.9138541,168,195.0
1732701085.255015,169,133.0
1732701090.1405072,170,183.0
1732701093.5638943,171,128.0
1732701099.8689885,172,252.0
1732701106.279904,173,261.0
1732701112.7283971,174,267.0
1732701120.997369,175,322.0
1732701132.3715515,176,445.0
1732701139.3262417,177,277.0
1732701146.113478,178,267.0
1732701152.8827307,179,265.0
1732701160.3936708,180,290.0
1732701169.4190097,181,345.0
1732701175.2602334,182,246.0
1732701181.4975352,183,255.0
1732701188.2912261,184,263.0
1732701195.4407954,185,286.0
1732701202.2237122,186,285.0
1732701208.536014,187,247.0
1732701215.961687,188,297.0
1732701222.2073972,189,250.0
1732701230.1613922,190,310.0
1732701236.4799314,191,244.0
1732701241.4443786,192,201.0
1732701246.748459,193,213.0
1732701251.242292,194,189.0
1732701255.4172525,195,165.0
1732701259.5428963,196,170.0
1732701263.6897569,197,176.0
1732701268.2124906,198,182.0
1732701272.237316,199,158.0
1732701276.4051564,200,176.0
1732701281.428835,201,200.0
1732701287.6773322,202,232.0
1732701292.1461957,203,172.0
1732701296.9199986,204,191.0
1732701301.3977695,205,185.0
1732701306.348254,206,192.0
1732701312.1359036,207,226.0
1732701317.543212,208,200.0
1732701322.296122,209,182.0
1732701326.058523,210,157.0
1732701332.2114532,211,235.0
1732701337.6308022,212,203.0
1732701341.9095461,213,160.0
1732701345.9654386,214,165.0
1732701351.3798597,215,223.0
1732701356.9471874,216,225.0
1732701363.225335,217,242.0
1732701368.7001355,218,205.0
1732701375.5570796,219,248.0
1732701380.9321527,220,214.0
1732701382.9295123,221,72.0
1732701387.2568858,222,182.0
1732701391.0466225,223,157.0
1732701395.9455152,224,167.0
1732701399.5130908,225,142.0
1732701404.0037293,226,177.0
1732701407.9113567,227,154.0
1732701412.2678454,228,181.0
1732701416.8735309,229,184.0
1732701420.3827178,230,139.0
1732701425.2037418,231,197.0
1732701430.7918043,232,229.0
1732701435.908053,233,193.0
1732701441.4811144,234,230.0
1732701447.9096358,235,248.0
1732701455.1469033,236,273.0
1732701460.625685,237,224.0
1732701466.597824,238,250.0
1732701472.43063,239,242.0
1732701478.1556203,240,232.0
1732701483.7770684,241,224.0
1732701489.8569794,242,249.0
1732701495.4275963,243,218.0
1732701500.7817678,244,222.0
1732701506.7179425,245,242.0
1732701514.9094627,246,293.0
1732701520.2592835,247,212.0
1732701527.835893,248,273.0
1732701534.8360515,249,248.0
1732701540.770427,250,215.0
1732701546.6064954,251,237.0
1732701554.2825527,252,298.0
1732701561.557011,253,271.0
1732701569.8989856,254,279.0
1732701579.9868438,255,255.0
1732701588.7378883,256,269.0
1732701597.5313494,257,260.0
1732701608.1670046,258,294.0
1732701617.1211314,259,273.0
1732701624.5702555,260,263.0
1732701629.8824224,261,190.0
1732701647.8254197,262,690.0
1732701655.2217746,263,262.0
1732701661.9555142,264,280.0
1732701671.5577922,265,404.0
1732701680.839851,266,361.0
1732701686.4674554,267,233.0
1732701691.4383562,268,203.0
1732701697.7300024,269,246.0
1732701706.5375903,270,337.0
1732701711.765093,271,201.0
1732701717.1637912,272,210.0
1732701721.7856934,273,166.0
1732701726.1640174,274,179.0
1732701731.0608592,275,178.0
1732701735.8817203,276,196.0
1732701740.2280245,277,167.0
1732701744.9275892,278,194.0
1732701750.3901777,279,226.0
1732701755.1562428,280,197.0
1732701759.745012,281,186.0
1732701764.1647723,282,167.0
1732701768.9713976,283,190.0
1732701773.5206637,284,185.0
1732701777.0905106,285,140.0
1732701782.3652015,286,213.0
1732701786.889032,287,179.0
1732701791.5410137,288,179.0
1732701797.241951,289,230.0
1732701802.3686593,290,209.0
1732701812.6795614,291,410.0
1732701820.3095753,292,309.0
1732701828.1000953,293,297.0
1732701836.8144054,294,354.0
1732701845.222134,295,296.0
1732701853.7404299,296,296.0
1732701861.047504,297,268.0
1732701868.5932002,298,286.0
1732701877.6139834,299,318.0
1732701885.2501655,300,287.0
1732701890.5781102,301,207.0
1732701895.5504906,302,187.0
1732701904.770374,303,345.0
1732701910.7269492,304,207.0
1732701918.0702548,305,277.0
1732701924.820552,306,249.0
1732701931.3472464,307,245.0
1732701938.1608052,308,262.0
1732701942.5202491,309,154.0
1732701946.7160406,310,154.0
1732701947.454147,311,31.0
1732701952.8125985,312,192.0
1732701957.3348632,313,175.0
1732701963.8817923,314,263.0
1732701968.1285276,315,164.0
1732701972.2290833,316,168.0
1732701976.7585266,317,179.0
1732701977.2212317,318,17.0
1732701982.306435,319,211.0
1732701986.1491735,320,144.0
1732701986.5193462,321,14.0
1732701987.7781389,322,54.0
1732701991.8851297,323,170.0
1732701995.7242942,324,140.0
1732701999.9669647,325,162.0
1732702004.1067162,326,173.0
1732702008.2755742,327,157.0
1732702013.0001872,328,182.0
1732702017.236154,329,162.0
1732702021.302013,330,161.0
1732702025.23156,331,154.0
1732702029.8246555,332,173.0
1732702034.8512373,333,183.0
1732702039.1649537,334,173.0
1732702042.9538953,335,157.0
1732702047.1830134,336,161.0
1732702051.1819067,337,164.0
1732702055.0518835,338,156.0
1732702059.1610105,339,164.0
1732702063.6822886,340,164.0
1732702069.1197126,341,166.0
1732702071.8014736,342,99.0
1732702076.1843295,343,159.0
1732702080.1947293,344,148.0
1732702084.1823387,345,152.0
1732702089.0068128,346,176.0
1732702092.976695,347,147.0
1732702097.4959593,348,157.0
1732702101.4947836,349,147.0
1732702106.1769562,350,169.0
1732702106.8578608,351,29.0
1732702111.9950383,352,175.0
1732702117.2015371,353,180.0
1732702122.6047783,354,200.0
1732702122.9664788,355,14.0
1732702128.5717533,356,201.0
1732702135.3150387,357,239.0
1732702140.5252802,358,195.0
1732702145.6815567,359,208.0
1732702151.1514056,360,210.0
1732702156.612931,361,210.0
1732702162.4608586,362,228.0
1732702168.8916523,363,244.0
1732702177.2853248,364,288.0
1732702182.7663803,365,204.0
1732702190.0963154,366,272.0
1732702196.804346,367,245.0
1732702202.8514035,368,209.0
1732702209.4505844,369,238.0
1732702215.7059429,370,232.0
1732702221.3887842,371,216.0
1732702228.2280734,372,267.0
1732702233.276538,373,191.0
1732702238.6680613,374,222.0
1732702243.9509165,375,212.0
1732702249.9576075,376,233.0
1732702258.2678847,377,309.0
1732702268.6695669,378,270.0
1732702278.042468,379,266.0
1732702289.9065719,380,311.0
1732702300.5350168,381,287.0
1732702308.8982553,382,251.0
1732702318.5724516,383,278.0
1732702326.404584,384,257.0
1732702335.5223835,385,285.0
1732702342.946942,386,215.0
1732702349.5855544,387,176.0
1732702358.9869096,388,244.0
1732702366.9304757,389,231.0
1732702376.8054948,390,244.0
1732702387.8029878,391,316.0
1732702404.0943015,392,457.0
1732702416.5723152,393,348.0
1732702440.0917146,394,608.0
1732702454.8676639,395,376.0
1732702470.473588,396,500.0
1732702488.5189967,397,533.0
1732702507.8699646,398,647.0
1732702520.1085665,399,383.0
1732702535.7484562,400,511.0
1732702555.771826,401,578.0
1732702564.7598512,402,275.0
1732702576.9209094,403,397.0
1732702602.020699,404,805.0
1732702625.8678913,405,775.0
1732702632.2086895,406,165.0
1732702658.8926475,407,842.0
1732702666.8500245,408,266.0
1732702675.513514,409,268.0
1732702679.12721,410,123.0
1732702683.0362158,411,123.0
1732702688.5143137,412,194.0
1732702694.8552723,413,239.0
1732702699.201844,414,163.0
1732702701.5584824,415,98.0
1732702705.944357,416,168.0
1732702710.145958,417,146.0
1732702722.6606176,418,472.0
1732702726.1934528,419,119.0
1732702728.7161407,420,85.0
1732702739.4632366,421,346.0
1732702749.1784139,422,322.0
1732702754.2028403,423,165.0
1732702758.01776,424,142.0
1732702775.3199441,425,627.0
1732702782.0676637,426,290.0
1732702786.151273,427,171.0
1732702791.4308212,428,241.0
1732702796.0851479,429,177.0
1732702800.367297,430,184.0
1732702804.239375,431,165.0
1732702810.50084,432,278.0
1732702817.9258952,433,312.0
1732702818.7890131,434,40.0
1732702826.1790106,435,320.0
1732702833.8006802,436,302.0
1732702848.7060835,437,615.0
1732702858.3133712,438,305.0
1732702864.4067626,439,200.0
1732702869.8795357,440,188.0
1732702870.2707586,441,16.0
1732702877.8978105,442,232.0
1732702885.9512694,443,306.0
1732702886.9359188,444,38.0
1732702890.0542538,445,116.0
1732702894.9637892,446,159.0
1732702901.812584,447,202.0
1732702906.1025078,448,118.0
1732702910.9288232,449,157.0
1732702917.3774848,450,213.0
1732702923.3891187,451,201.0
1732702934.8238263,452,372.0
1732702941.4899454,453,180.0
1732702952.4686427,454,353.0
1732702958.0151958,455,179.0
1732702963.3187299,456,171.0
1732702972.875101,457,291.0
1732702981.2009523,458,252.0
1732702988.3006034,459,193.0
1732702995.4075825,460,216.0
1732703009.126297,461,404.0
1732703013.1159115,462,122.0
1732703021.5816438,463,246.0
1732703027.3931196,464,156.0
1732703035.8205976,465,211.0
1732703042.793482,466,176.0
1732703046.4748425,467,104.0
1732703055.095135,468,270.0
1732703062.316079,469,213.0
1732703062.7902935,470,14.0
1732703067.5190482,471,146.0
1732703071.7171025,472,145.0
1732703073.4501486,473,56.0
1732703079.5583177,474,213.0
1732703080.0684288,475,20.0
1732703081.064067,476,40.0
1732703083.875333,477,100.0
1732703085.4992523,478,52.0
1732703089.9931138,479,154.0
1732703095.6938279,480,203.0
1732703096.9241798,481,47.0
1732703099.0911522,482,73.0
1732703106.5478768,483,283.0
1732703111.976915,484,196.0
1732703116.7852015,485,179.0
1732703122.1515784,486,194.0
1732703126.2919707,487,153.0
1732703132.476635,488,206.0
1732703137.7421463,489,167.0
1732703143.3810098,490,188.0
1732703148.135752,491,158.0
1732703152.151007,492,145.0
1732703157.0888538,493,157.0
1732703162.0672483,494,168.0
1732703167.017898,495,160.0
1732703171.1811626,496,153.0
1732703175.3278036,497,153.0
1732703180.5945334,498,177.0
1732703184.6647134,499,138.0
